Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility
05/13/2018 05:00:00,05/13/2018 10:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.5054,LN TEXAS_CO - ,BASE
05/13/2018 06:00:00,05/13/2018 11:00:00,TEMP43_23017,FG,23017,BINDING,-2.8201,LN DRFTSND4 - SANTAFE4,BASE
05/13/2018 06:00:00,05/13/2018 11:00:00,VINHAYPOSKNO,FG,5562,BINDING,-24.1579,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/13/2018 06:00:00,05/13/2018 11:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-7.3575,LN SLCKHILS - WASHIT1,BASE
05/13/2018 06:00:00,05/13/2018 11:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.2950,LN TEXAS_CO - ,BASE
05/13/2018 07:00:00,05/13/2018 12:00:00,VINHAYPOSKNO,FG,5562,BINDING,-13.0735,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/13/2018 07:00:00,05/13/2018 12:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-0.5646,LN SLCKHILS - WASHIT1,BASE
05/13/2018 07:00:00,05/13/2018 12:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.1596,LN TEXAS_CO - ,BASE
05/13/2018 11:00:00,05/13/2018 16:00:00,HARPOTHARPOT,FG,5477,BINDING,-5.9024,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/13/2018 11:00:00,05/13/2018 16:00:00,TMP136_23819,FG,23819,BINDING,-1.0401,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 11:00:00,05/13/2018 16:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.0469,LN TEXAS_CO - ,BASE
05/13/2018 12:00:00,05/13/2018 17:00:00,HARPOTHARPOT,FG,5477,BINDING,-14.0761,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/13/2018 12:00:00,05/13/2018 17:00:00,TMP136_23819,FG,23819,BINDING,-5.1887,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 12:00:00,05/13/2018 17:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.1081,LN TEXAS_CO - ,BASE
05/13/2018 13:00:00,05/13/2018 18:00:00,HARPOTHARPOT,FG,5477,BINDING,-22.6043,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/13/2018 13:00:00,05/13/2018 18:00:00,TMP136_23819,FG,23819,BINDING,-5.9533,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 13:00:00,05/13/2018 18:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-31.5986,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 13:00:00,05/13/2018 18:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.1648,LN TEXAS_CO - ,BASE
05/13/2018 14:00:00,05/13/2018 19:00:00,HARPOTHARPOT,FG,5477,BINDING,-11.6489,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/13/2018 14:00:00,05/13/2018 19:00:00,TEMP81_22480,FG,22480,BINDING,-18.8921,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/13/2018 14:00:00,05/13/2018 19:00:00,TMP136_23819,FG,23819,BINDING,-0.2975,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 14:00:00,05/13/2018 19:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-127.4342,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 14:00:00,05/13/2018 19:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.0069,LN TEXAS_CO - ,BASE
05/13/2018 15:00:00,05/13/2018 20:00:00,HARPOTHARPOT,FG,5477,BINDING,-5.7743,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/13/2018 15:00:00,05/13/2018 20:00:00,TEMP81_22480,FG,22480,BINDING,-53.8589,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/13/2018 15:00:00,05/13/2018 20:00:00,TEMP96_22409,FG,22409,BINDING,-35.1117,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 15:00:00,05/13/2018 20:00:00,LONESTAR2,MA,,BINDING,-9.6422,LN LONSTR_S - LONESTAR,BASE
05/13/2018 15:00:00,05/13/2018 20:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-172.4952,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 15:00:00,05/13/2018 20:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.1196,LN TEXAS_CO - ,BASE
05/13/2018 16:00:00,05/13/2018 21:00:00,TEMP81_22480,FG,22480,BINDING,-126.9713,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/13/2018 16:00:00,05/13/2018 21:00:00,TEMP96_22409,FG,22409,BINDING,-49.6418,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 16:00:00,05/13/2018 21:00:00,TMP136_23819,FG,23819,BINDING,-2.6399,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 16:00:00,05/13/2018 21:00:00,TMP321_23848,FG,23848,BINDING,-0.4952,LN MCLEAN_S - SHAMROCK,LN CHISHOLM - SWEETW6 230 KV CSWS
05/13/2018 16:00:00,05/13/2018 21:00:00,9217A_LN@ANADARKO<CON4902>,MA,,BINDING,-10.6034,LN ANADARKO - POCASET,LN TERRY_RD - SUNNYSDE 345 CSWS
05/13/2018 16:00:00,05/13/2018 21:00:00,LONESTAR2,MA,,BINDING,-10.6065,LN LONSTR_S - LONESTAR,BASE
05/13/2018 16:00:00,05/13/2018 21:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-198.9488,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 16:00:00,05/13/2018 21:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.0652,LN TEXAS_CO - ,BASE
05/13/2018 17:00:00,05/13/2018 22:00:00,TEMP81_22480,FG,22480,BINDING,-165.2348,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/13/2018 17:00:00,05/13/2018 22:00:00,TEMP96_22409,FG,22409,BINDING,-55.6472,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 17:00:00,05/13/2018 22:00:00,TMP136_23819,FG,23819,BINDING,-34.4578,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 17:00:00,05/13/2018 22:00:00,TMP321_23848,FG,23848,BINDING,-291.5375,LN MCLEAN_S - SHAMROCK,LN CHISHOLM - SWEETW6 230 KV CSWS
05/13/2018 17:00:00,05/13/2018 22:00:00,9217A_LN@ANADARKO<CON4902>,MA,,BINDING,-146.9586,LN ANADARKO - POCASET,LN TERRY_RD - SUNNYSDE 345 CSWS
05/13/2018 17:00:00,05/13/2018 22:00:00,LD13,MA,,BINDING,-2.0485,LN N_VBI - LD13,BASE
05/13/2018 17:00:00,05/13/2018 22:00:00,LONESTAR2,MA,,BINDING,-11.3232,LN LONSTR_S - LONESTAR,BASE
05/13/2018 17:00:00,05/13/2018 22:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-222.8158,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 17:00:00,05/13/2018 22:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-5.3732,LN TEXAS_CO - ,BASE
05/13/2018 18:00:00,05/13/2018 23:00:00,TEMP96_22409,FG,22409,BINDING,-28.6954,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 18:00:00,05/13/2018 23:00:00,TMP136_23819,FG,23819,BINDING,-30.1034,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 18:00:00,05/13/2018 23:00:00,TMP321_23848,FG,23848,BINDING,-270.9480,LN MCLEAN_S - SHAMROCK,LN CHISHOLM - SWEETW6 230 KV CSWS
05/13/2018 18:00:00,05/13/2018 23:00:00,9217A_LN@ANADARKO<CON4902>,MA,,BINDING,-108.1087,LN ANADARKO - POCASET,LN TERRY_RD - SUNNYSDE 345 CSWS
05/13/2018 18:00:00,05/13/2018 23:00:00,LONESTAR2,MA,,BINDING,-7.1417,LN LONSTR_S - LONESTAR,BASE
05/13/2018 18:00:00,05/13/2018 23:00:00,PALO,MA,,BINDING,6.7857,XFMR PALO_DUR - PALO_DUR,BASE
05/13/2018 18:00:00,05/13/2018 23:00:00,SWIS_WGARDA_LN@W_GARDNR<LAST>,MA,,BINDING,66.3583,LN W_GARDNR - SWIS,LN LACYGNE - STILWELL 345 KCPL
05/13/2018 18:00:00,05/13/2018 23:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-198.0585,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 18:00:00,05/13/2018 23:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-5.0814,LN TEXAS_CO - ,BASE
05/13/2018 19:00:00,05/14/2018 00:00:00,MRTPANHUTMRT,FG,5590,BINDING,-12.9386,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/13/2018 19:00:00,05/14/2018 00:00:00,TEMP81_22480,FG,22480,BINDING,-26.2920,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/13/2018 19:00:00,05/14/2018 00:00:00,TEMP96_22409,FG,22409,BINDING,-22.6470,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 19:00:00,05/14/2018 00:00:00,TMP136_23819,FG,23819,BINDING,-16.8083,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 19:00:00,05/14/2018 00:00:00,TMP321_23848,FG,23848,BINDING,-174.1339,LN MCLEAN_S - SHAMROCK,LN CHISHOLM - SWEETW6 230 KV CSWS
05/13/2018 19:00:00,05/14/2018 00:00:00,9217A_LN@ANADARKO<CON4902>,MA,,BINDING,-44.5458,LN ANADARKO - POCASET,LN TERRY_RD - SUNNYSDE 345 CSWS
05/13/2018 19:00:00,05/14/2018 00:00:00,LONESTAR2,MA,,BINDING,-12.5298,LN LONSTR_S - LONESTAR,BASE
05/13/2018 19:00:00,05/14/2018 00:00:00,PALO,MA,,BINDING,13.6294,XFMR PALO_DUR - PALO_DUR,BASE
05/13/2018 19:00:00,05/14/2018 00:00:00,SWIS_WGARDA_LN@W_GARDNR<LAST>,MA,,BINDING,54.6202,LN W_GARDNR - SWIS,LN LACYGNE - STILWELL 345 KCPL
05/13/2018 19:00:00,05/14/2018 00:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-124.4379,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 19:00:00,05/14/2018 00:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-3.0436,LN TEXAS_CO - ,BASE
05/13/2018 20:00:00,05/14/2018 01:00:00,MRTPANHUTMRT,FG,5590,BINDING,-22.5163,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/13/2018 20:00:00,05/14/2018 01:00:00,TMP136_23819,FG,23819,BINDING,-5.6194,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 20:00:00,05/14/2018 01:00:00,TMP321_23848,FG,23848,BINDING,-72.3583,LN MCLEAN_S - SHAMROCK,LN CHISHOLM - SWEETW6 230 KV CSWS
05/13/2018 20:00:00,05/14/2018 01:00:00,9217A_LN@ANADARKO<CON4902>,MA,,BINDING,-19.6067,LN ANADARKO - POCASET,LN TERRY_RD - SUNNYSDE 345 CSWS
05/13/2018 20:00:00,05/14/2018 01:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3467>,MA,,BINDING,-67.8071,LN MILANTP - CLEARWT4,LN WICH-THISTLE7 A 345 WR
05/13/2018 20:00:00,05/14/2018 01:00:00,LONESTAR2,MA,,BINDING,-19.2189,LN LONSTR_S - LONESTAR,BASE
05/13/2018 20:00:00,05/14/2018 01:00:00,PALO,MA,,BINDING,16.4793,XFMR PALO_DUR - PALO_DUR,BASE
05/13/2018 20:00:00,05/14/2018 01:00:00,SPINSPURXF1,MA,,BINDING,-18.7363,XFMR SPINSPUR - SPINSPUR,BASE
05/13/2018 20:00:00,05/14/2018 01:00:00,SWIS_WGARDA_LN@W_GARDNR<LAST>,MA,,BINDING,64.7215,LN W_GARDNR - SWIS,LN LACYGNE - STILWELL 345 KCPL
05/13/2018 20:00:00,05/14/2018 01:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-124.8549,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 20:00:00,05/14/2018 01:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.6008,LN TEXAS_CO - ,BASE
05/13/2018 21:00:00,05/14/2018 02:00:00,MRTPANHUTMRT,FG,5590,BINDING,-22.7105,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/13/2018 21:00:00,05/14/2018 02:00:00,TEMP65_23773,FG,23773,BINDING,-12.7407,LN SWIS - W_GARDNR,LN HOYT - STRA 345 WR
05/13/2018 21:00:00,05/14/2018 02:00:00,TEMP96_22409,FG,22409,BINDING,-3.4819,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 21:00:00,05/14/2018 02:00:00,TMP136_23819,FG,23819,BINDING,-3.6185,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 21:00:00,05/14/2018 02:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3467>,MA,,BINDING,-116.9320,LN MILANTP - CLEARWT4,LN WICH-THISTLE7 A 345 WR
05/13/2018 21:00:00,05/14/2018 02:00:00,LONESTAR2,MA,,BINDING,-21.5417,LN LONSTR_S - LONESTAR,BASE
05/13/2018 21:00:00,05/14/2018 02:00:00,PALO,MA,,BINDING,17.7783,XFMR PALO_DUR - PALO_DUR,BASE
05/13/2018 21:00:00,05/14/2018 02:00:00,SPINSPURXF1,MA,,BINDING,-19.6030,XFMR SPINSPUR - SPINSPUR,BASE
05/13/2018 21:00:00,05/14/2018 02:00:00,SWIS_WGARDA_LN@W_GARDNR<LAST>,MA,,BINDING,50.6253,LN W_GARDNR - SWIS,LN LACYGNE - STILWELL 345 KCPL
05/13/2018 21:00:00,05/14/2018 02:00:00,XF1XF1_H_XF@TONNECE<CON556>,MA,,BINDING,-134.0274,XFMR TONNECE - TONNECE,LN TONNECE - FLINTCRK 345 CSWS
05/13/2018 21:00:00,05/14/2018 02:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,1.2455,LN TEXAS_CO - ,BASE
05/13/2018 22:00:00,05/14/2018 03:00:00,MRTPANHUTMRT,FG,5590,BINDING,-12.6473,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/13/2018 22:00:00,05/14/2018 03:00:00,TEMP13_21818,FG,21818,BINDING,-9.8485,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/13/2018 22:00:00,05/14/2018 03:00:00,TEMP65_23773,FG,23773,BINDING,-34.3906,LN SWIS - W_GARDNR,LN HOYT - STRA 345 WR
05/13/2018 22:00:00,05/14/2018 03:00:00,TEMP96_22409,FG,22409,BINDING,-13.5477,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 22:00:00,05/14/2018 03:00:00,TMP136_23819,FG,23819,BINDING,-12.4545,LN NE_GAS - OWASSO,LN OOLOGAH - NE_GAS 138 CSWS
05/13/2018 22:00:00,05/14/2018 03:00:00,VINHAYPOSKNO,FG,5562,BINDING,-30.5988,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/13/2018 22:00:00,05/14/2018 03:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3467>,MA,,BINDING,-120.6301,LN MILANTP - CLEARWT4,LN WICH-THISTLE7 A 345 WR
05/13/2018 22:00:00,05/14/2018 03:00:00,LONESTAR2,MA,,BINDING,-15.9429,LN LONSTR_S - LONESTAR,BASE
05/13/2018 22:00:00,05/14/2018 03:00:00,PALO,MA,,BINDING,19.4414,XFMR PALO_DUR - PALO_DUR,BASE
05/13/2018 22:00:00,05/14/2018 03:00:00,SPINSPURXF1,MA,,BINDING,-20.5993,XFMR SPINSPUR - SPINSPUR,BASE
05/13/2018 22:00:00,05/14/2018 03:00:00,SUB1270_BL16_11_LN@70_BLUF<CON1159>,MA,,BINDING,-16.4921,LN 70_BLUF - SUB1214,LN WAGENER - SUB3454 345 OPPD
05/13/2018 22:00:00,05/14/2018 03:00:00,SWIS_WGARDA_LN@W_GARDNR<LAST>,MA,,BINDING,0.8746,LN W_GARDNR - SWIS,LN LACYGNE - STILWELL 345 KCPL
05/13/2018 22:00:00,05/14/2018 03:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,1.9288,LN TEXAS_CO - ,BASE
05/13/2018 23:00:00,05/14/2018 04:00:00,MRTPANHUTMRT,FG,5590,BINDING,-9.2328,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/13/2018 23:00:00,05/14/2018 04:00:00,TEMP13_21818,FG,21818,BINDING,-7.8291,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/13/2018 23:00:00,05/14/2018 04:00:00,TEMP43_23017,FG,23017,BINDING,-4.2240,LN DRFTSND4 - SANTAFE4,BASE
05/13/2018 23:00:00,05/14/2018 04:00:00,TEMP96_22409,FG,22409,BINDING,-4.0721,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/13/2018 23:00:00,05/14/2018 04:00:00,TMP206_22886,FG,22886,BINDING,-47.8410,LN KRESS - HALE_CO,LN TUCO - SWISHER 230 SPS
05/13/2018 23:00:00,05/14/2018 04:00:00,VINHAYPOSKNO,FG,5562,BINDING,-28.0501,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/13/2018 23:00:00,05/14/2018 04:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3467>,MA,,BINDING,-157.2788,LN MILANTP - CLEARWT4,LN WICH-THISTLE7 A 345 WR
05/13/2018 23:00:00,05/14/2018 04:00:00,LONESTAR2,MA,,BINDING,-10.0716,LN LONSTR_S - LONESTAR,BASE
05/13/2018 23:00:00,05/14/2018 04:00:00,PALO,MA,,BINDING,19.5599,XFMR PALO_DUR - PALO_DUR,BASE
05/13/2018 23:00:00,05/14/2018 04:00:00,SPINSPURXF1,MA,,BINDING,-13.6387,XFMR SPINSPUR - SPINSPUR,BASE
05/13/2018 23:00:00,05/14/2018 04:00:00,SWIS_WGARDA_LN@W_GARDNR<LAST>,MA,,BINDING,37.3602,LN W_GARDNR - SWIS,LN LACYGNE - STILWELL 345 KCPL
05/13/2018 23:00:00,05/14/2018 04:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-15.3052,LN SLCKHILS - WASHIT1,BASE
05/13/2018 23:00:00,05/14/2018 04:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,1.1653,LN TEXAS_CO - ,BASE
05/14/2018 00:00:00,05/14/2018 05:00:00,MRTPANHUTMRT,FG,5590,BINDING,-8.6792,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/14/2018 00:00:00,05/14/2018 05:00:00,TEMP13_21818,FG,21818,BINDING,-7.7953,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/14/2018 00:00:00,05/14/2018 05:00:00,TEMP43_23017,FG,23017,BINDING,-10.9720,LN DRFTSND4 - SANTAFE4,BASE
05/14/2018 00:00:00,05/14/2018 05:00:00,TEMP89_22229,FG,22229,BINDING,-21.4645,LN GRACMONT - ANADARKO,LN WASHIT1 - SW_STA 138 CSWS
05/14/2018 00:00:00,05/14/2018 05:00:00,VINHAYPOSKNO,FG,5562,BINDING,-5.0113,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/14/2018 00:00:00,05/14/2018 05:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3467>,MA,,BINDING,-61.1409,LN MILANTP - CLEARWT4,LN WICH-THISTLE7 A 345 WR
05/14/2018 00:00:00,05/14/2018 05:00:00,PALO,MA,,BINDING,4.8262,XFMR PALO_DUR - PALO_DUR,BASE
