Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility
05/02/2018 01:00:00,05/02/2018 06:00:00,MRTPANHUTMRT,FG,5590,BINDING,-12.9047,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/02/2018 01:00:00,05/02/2018 06:00:00,NEORIVNEOBLC,FG,5375,BINDING,-13.7668,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/02/2018 01:00:00,05/02/2018 06:00:00,TEMP13_21818,FG,21818,BINDING,-1.1874,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP103_22587,FG,22587,BINDING,-118.1518,LN KILDR - WHEGL,LN HUNTERS7 - WDRNG1 345 OKGE
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP109_22593,FG,22593,BINDING,-280.7213,LN TUPLOTP4 - TUPELO2,LN SEMINOLE - PITTSB9 345 CSWS
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP131_22673,FG,22673,BINDING,-84.4514,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP192_21680,FG,21680,BINDING,-35.8530,LN WR_SMKHL - SUMM,LN POSTROCK - AXTELL1 345 NPPD
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP204_21785,FG,21785,BINDING,-17.6851,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP250_23543,FG,23543,BINDING,-339.2437,LN MILANTP - CLEARWT4,LN BENT - WICH 345 WR
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP270_23432,FG,23432,BINDING,-55.9558,LN CLEVLND7 - CLEV_AEC,LN CLEVLND7 - TULSA_NO 345 CSWS
05/02/2018 01:00:00,05/02/2018 06:00:00,TMP314_23628,FG,23628,BINDING,-0.4493,LN MATHWSN7 - NOWST1,LN CIMARRON - NOWST1 345 OKGE
05/02/2018 01:00:00,05/02/2018 06:00:00,VINHAYKNOXFR,FG,5406,BINDING,-25.1841,LN VINETAP3 - NHAYS,XF KNOLL1 230/115 WR
05/02/2018 01:00:00,05/02/2018 06:00:00,8718A_LN@ROMAN<CON327>,MA,,BINDING,8.2643,LN ROMAN - STHRD,LN DEWEY1 - TALOGA1 138 WFEC
05/02/2018 01:00:00,05/02/2018 06:00:00,CRNGIHOBAR13_1A_LN@CRNGIE_S<CON1916>,MA,,BINDING,30.6236,LN CRNGIE_S - HOBART_J,LN CHISHOLM - GRACMONT 345 CSWS
05/02/2018 01:00:00,05/02/2018 06:00:00,NAPLES1_CORNTP1_LN@NAPLES1<CON4902>,MA,,BINDING,29.9627,LN NAPLES1 - CORNTP4,LN TERRY_RD - SUNNYSDE 345 CSWS
05/02/2018 01:00:00,05/02/2018 06:00:00,OAHEEAGLE11_11_LN@OAHE<CON4616>,MA,,BINDING,-9.3201,LN OAHE - EAGLEBT,XF OAHE 230/1 WAUE
05/02/2018 01:00:00,05/02/2018 06:00:00,PALO,MA,,BINDING,16.1664,XFMR PALO_DUR - PALO_DUR,BASE
05/02/2018 01:00:00,05/02/2018 06:00:00,SWEET_WHEELA_LN@WHEELER<FHTS>,MA,,BINDING,0.3703,LN WHEELER - SWEETWT6,LN CHISHOLM - SWEETW6 230 KV CSWS
05/02/2018 01:00:00,05/02/2018 06:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-18.0680,LN SLCKHILS - WASHIT1,BASE
05/02/2018 01:00:00,05/02/2018 06:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,5.9787,LN TEXAS_CO - ,BASE
05/02/2018 02:00:00,05/02/2018 07:00:00,MRTPANHUTMRT,FG,5590,BINDING,-14.4279,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/02/2018 02:00:00,05/02/2018 07:00:00,NEORIVNEOBLC,FG,5375,BINDING,-7.7303,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/02/2018 02:00:00,05/02/2018 07:00:00,OSGCANBUSDEA,FG,5371,BINDING,-28.8642,LN RANDALL1 - CANYON_E,LN DEAFSMIT - BUSHLAND 230 SPS
05/02/2018 02:00:00,05/02/2018 07:00:00,TEMP13_21818,FG,21818,BINDING,-7.9369,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/02/2018 02:00:00,05/02/2018 07:00:00,TMP103_22587,FG,22587,BINDING,-102.4174,LN KILDR - WHEGL,LN HUNTERS7 - WDRNG1 345 OKGE
05/02/2018 02:00:00,05/02/2018 07:00:00,TMP109_22593,FG,22593,BINDING,-70.3297,LN TUPLOTP4 - TUPELO2,LN SEMINOLE - PITTSB9 345 CSWS
05/02/2018 02:00:00,05/02/2018 07:00:00,TMP192_21680,FG,21680,BINDING,-38.8099,LN WR_SMKHL - SUMM,LN POSTROCK - AXTELL1 345 NPPD
05/02/2018 02:00:00,05/02/2018 07:00:00,TMP204_21785,FG,21785,BINDING,-18.0930,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/02/2018 02:00:00,05/02/2018 07:00:00,TMP250_23543,FG,23543,BINDING,-337.6705,LN MILANTP - CLEARWT4,LN BENT - WICH 345 WR
05/02/2018 02:00:00,05/02/2018 07:00:00,VINHAYKNOXFR,FG,5406,BINDING,-19.3698,LN VINETAP3 - NHAYS,XF KNOLL1 230/115 WR
05/02/2018 02:00:00,05/02/2018 07:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-5.7852,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
