Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility
05/04/2018 01:00:00,05/04/2018 06:00:00,NEORIVNEOBLC,FG,5375,BINDING,-88.1674,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/04/2018 01:00:00,05/04/2018 06:00:00,OSGCANBUSDEA,FG,5371,BINDING,-60.0299,LN RANDALL1 - CANYON_E,LN DEAFSMIT - BUSHLAND 230 SPS
05/04/2018 01:00:00,05/04/2018 06:00:00,TAHH59MUSFTS,FG,5223,BINDING,-34.1342,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/04/2018 01:00:00,05/04/2018 06:00:00,TMP131_22673,FG,22673,BINDING,-13.4967,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/04/2018 01:00:00,05/04/2018 06:00:00,TMP204_21785,FG,21785,BINDING,-8.8118,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/04/2018 01:00:00,05/04/2018 06:00:00,TMP250_23543,FG,23543,BINDING,-12.3489,LN MILANTP - CLEARWT4,LN BENT - WICH 345 WR
05/04/2018 01:00:00,05/04/2018 06:00:00,VINHAYPOSKNO,FG,5562,BINDING,-21.6064,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/04/2018 01:00:00,05/04/2018 06:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-14.1669,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/04/2018 01:00:00,05/04/2018 06:00:00,PALO,MA,,BINDING,2.6219,XFMR PALO_DUR - PALO_DUR,BASE
05/04/2018 01:00:00,05/04/2018 06:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.5671,LN TEXAS_CO - ,BASE
05/04/2018 02:00:00,05/04/2018 07:00:00,NEORIVNEOBLC,FG,5375,BINDING,-85.5983,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/04/2018 02:00:00,05/04/2018 07:00:00,OSGCANBUSDEA,FG,5371,BINDING,-44.8797,LN RANDALL1 - CANYON_E,LN DEAFSMIT - BUSHLAND 230 SPS
05/04/2018 02:00:00,05/04/2018 07:00:00,TAHH59MUSFTS,FG,5223,BINDING,-19.1035,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/04/2018 02:00:00,05/04/2018 07:00:00,TMP131_22673,FG,22673,BINDING,-1.1511,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/04/2018 02:00:00,05/04/2018 07:00:00,TMP204_21785,FG,21785,BINDING,-8.1694,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/04/2018 02:00:00,05/04/2018 07:00:00,VINHAYPOSKNO,FG,5562,BINDING,-20.0787,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/04/2018 02:00:00,05/04/2018 07:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-13.5422,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/04/2018 02:00:00,05/04/2018 07:00:00,LOVING_NRTHINTA_LN@LOVINGTO<CON3517>,MA,,BINDING,-1.3853,LN LOVINGTO - NRTH_INT,LN DENVER_C - SHELL_C2 115 SPS
