Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility
05/06/2018 17:00:00,05/06/2018 22:00:00,HALIDBEULA11_11_LN@HALIDYWP<CON2575>,MA,,BINDING,29.7506,LN HALIDYWP - BEULAH,LN DKSNNDWP - BELFELD 230 WAUE
05/06/2018 17:00:00,05/06/2018 22:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.3641,LN TEXAS_CO - ,BASE
05/06/2018 18:00:00,05/06/2018 23:00:00,HARPOTHARPOT,FG,5477,BINDING,-10.0168,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/06/2018 18:00:00,05/06/2018 23:00:00,TEMP81_22480,FG,22480,BINDING,-20.3480,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/06/2018 18:00:00,05/06/2018 23:00:00,2079A_LN@OWASSO<CON1098>,MA,,BINDING,9.1353,LN OWASSO - NE_GAS,LN OOLOGAH - NE_GAS 138 CSWS
05/06/2018 18:00:00,05/06/2018 23:00:00,HALIDBEULA11_11_LN@HALIDYWP<CON2575>,MA,,BINDING,33.1504,LN HALIDYWP - BEULAH,LN DKSNNDWP - BELFELD 230 WAUE
05/06/2018 18:00:00,05/06/2018 23:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.2851,LN TEXAS_CO - ,BASE
05/06/2018 19:00:00,05/07/2018 00:00:00,HARPOTHARPOT,FG,5477,BINDING,-6.5470,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/06/2018 19:00:00,05/07/2018 00:00:00,TEMP81_22480,FG,22480,BINDING,-44.9910,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/06/2018 19:00:00,05/07/2018 00:00:00,2079A_LN@OWASSO<CON1098>,MA,,BINDING,10.1563,LN OWASSO - NE_GAS,LN OOLOGAH - NE_GAS 138 CSWS
05/06/2018 19:00:00,05/07/2018 00:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.3465,LN TEXAS_CO - ,BASE
05/06/2018 20:00:00,05/07/2018 01:00:00,HARPOTHARPOT,FG,5477,BINDING,-4.4605,LN HARRSUB - POTTER_S,LN HARRSUB - RLNGHILS 230 SPS
05/06/2018 20:00:00,05/07/2018 01:00:00,TEMP81_22480,FG,22480,BINDING,-34.2180,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/06/2018 20:00:00,05/07/2018 01:00:00,VINHAYKNOXFR,FG,5406,BINDING,-7.9415,LN VINETAP3 - NHAYS,XF KNOLL1 230/115 WR
05/06/2018 20:00:00,05/07/2018 01:00:00,2079A_LN@OWASSO<CON1098>,MA,,BINDING,9.1993,LN OWASSO - NE_GAS,LN OOLOGAH - NE_GAS 138 CSWS
05/06/2018 20:00:00,05/07/2018 01:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.1522,LN TEXAS_CO - ,BASE
05/06/2018 21:00:00,05/07/2018 02:00:00,TEMP81_22480,FG,22480,BINDING,-46.1802,XFMR EDWV - EDWV,LN 87TH_ST - CRAIG 345 KCPL
05/06/2018 21:00:00,05/07/2018 02:00:00,VINHAYKNOXFR,FG,5406,BINDING,-9.2365,LN VINETAP3 - NHAYS,XF KNOLL1 230/115 WR
05/06/2018 21:00:00,05/07/2018 02:00:00,2079A_LN@OWASSO<CON1098>,MA,,BINDING,6.7363,LN OWASSO - NE_GAS,LN OOLOGAH - NE_GAS 138 CSWS
05/06/2018 21:00:00,05/07/2018 02:00:00,PALO,MA,,BINDING,-76.5317,XFMR PALO_DUR - PALO_DUR,BASE
05/06/2018 21:00:00,05/07/2018 02:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.0770,LN TEXAS_CO - ,BASE
05/06/2018 22:00:00,05/07/2018 03:00:00,VINHAYKNOXFR,FG,5406,BINDING,-9.9858,LN VINETAP3 - NHAYS,XF KNOLL1 230/115 WR
05/06/2018 22:00:00,05/07/2018 03:00:00,2079A_LN@OWASSO<CON1098>,MA,,BINDING,2.7796,LN OWASSO - NE_GAS,LN OOLOGAH - NE_GAS 138 CSWS
05/06/2018 22:00:00,05/07/2018 03:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.1240,LN TEXAS_CO - ,BASE
05/06/2018 23:00:00,05/07/2018 04:00:00,MRTPANHUTMRT,FG,5590,BINDING,-0.7867,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/06/2018 23:00:00,05/07/2018 04:00:00,OSGCANBUSDEA,FG,5371,BINDING,-36.4932,LN RANDALL1 - CANYON_E,LN DEAFSMIT - BUSHLAND 230 SPS
05/06/2018 23:00:00,05/07/2018 04:00:00,VINHAYPOSKNO,FG,5562,BINDING,-21.6803,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/06/2018 23:00:00,05/07/2018 04:00:00,GRNBUR1,MA,,BINDING,5.5593,XFMR GRNBUR1 - GRNBUR1,BASE
05/06/2018 23:00:00,05/07/2018 04:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,-0.2310,LN TEXAS_CO - ,BASE
05/07/2018 00:00:00,05/07/2018 05:00:00,TEMP13_21818,FG,21818,BINDING,-4.9592,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/07/2018 00:00:00,05/07/2018 05:00:00,TMP204_21785,FG,21785,BINDING,-5.1210,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/07/2018 00:00:00,05/07/2018 05:00:00,VINHAYPOSKNO,FG,5562,BINDING,-21.0878,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/07/2018 00:00:00,05/07/2018 05:00:00,GRNBUR1,MA,,BINDING,8.6014,XFMR GRNBUR1 - GRNBUR1,BASE
05/07/2018 00:00:00,05/07/2018 05:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,0.4201,LN TEXAS_CO - ,BASE
