Interval,GMTIntervalEnd,Constraint Name,Constraint Type,NERCID,State,Shadow Price,Monitored Facility,Contingent Facility
05/01/2018 02:00:00,05/01/2018 07:00:00,VINHAYPOSKNO,FG,5562,BINDING,-83.0189,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/01/2018 02:00:00,05/01/2018 07:00:00,40621_LN@CIRV<CON3460>,MA,,BINDING,100.3110,LN CIRV - KIHI,LN SIBLEY - KETCHEM 345 MPS
05/01/2018 02:00:00,05/01/2018 07:00:00,CAPROCK,MA,,BINDING,27.2171,XFMR CAPROCK - CAPROCK,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,CAYLEWISDO16_11_LN@CAYLER<CON2796>,MA,,BINDING,-41.1376,LN CAYLER - WISDOMCB,LN DICY -  LAKEFLD 161 ALTW
05/01/2018 02:00:00,05/01/2018 07:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-38.7251,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/01/2018 02:00:00,05/01/2018 07:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3466>,MA,,BINDING,-119.7919,LN MILANTP - CLEARWT4,LN WICH - THISTLE7 345 SECI
05/01/2018 02:00:00,05/01/2018 07:00:00,CRNGIHOBAR13_1A_LN@CRNGIE_S<CON1916>,MA,,BINDING,16.3281,LN CRNGIE_S - HOBART_J,LN CHISHOLM - GRACMONT 345 CSWS
05/01/2018 02:00:00,05/01/2018 07:00:00,MLFRDTCB,MA,,BINDING,0.4039,LN MILFORDT - MLFRDTCB,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,MOORE_CO,MA,,BINDING,7.4920,XFMR MOORE_CO - MOORE_CO,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,PALO,MA,,BINDING,25.3710,XFMR PALO_DUR - PALO_DUR,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,SPINSPURXF1,MA,,BINDING,-4.8269,XFMR SPINSPUR - SPINSPUR,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,WISDOSPENC16_11_LN@WISDOMCB<CON4925>,MA,,BINDING,-27.3488,LN WISDOMCB - SPENCER,LN CLIPPER - LIL_SIX 161 MEC
05/01/2018 02:00:00,05/01/2018 07:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-4.8570,LN DRFTSND4 - SANTAFE4,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,MARTIN_MART_MAJE_A_LN,MCE,,BINDING,1.0018,LN MAJESTIC - MARTIN,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-18.9737,LN SLCKHILS - WASHIT1,BASE
05/01/2018 02:00:00,05/01/2018 07:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,13.5675,LN TEXAS_CO - ,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,MRTPANHUTMRT,FG,5590,BINDING,-13.8729,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/01/2018 03:00:00,05/01/2018 08:00:00,NEORIVNEOBLC,FG,5375,BINDING,-65.9588,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/01/2018 03:00:00,05/01/2018 08:00:00,TAHH59MUSFTS,FG,5223,BINDING,-282.3278,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/01/2018 03:00:00,05/01/2018 08:00:00,TEMP13_21818,FG,21818,BINDING,-9.4446,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/01/2018 03:00:00,05/01/2018 08:00:00,TEMP61_22964,FG,22964,BINDING,-58.0417,LN WR_SMKHL - SUMM,LN CLARKCO-THISTLE7 A 345 SECI
05/01/2018 03:00:00,05/01/2018 08:00:00,TEMP96_22409,FG,22409,BINDING,-19.8028,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/01/2018 03:00:00,05/01/2018 08:00:00,TMP103_22587,FG,22587,BINDING,-87.1503,LN KILDR - WHEGL,LN HUNTERS7 - WDRNG1 345 OKGE
05/01/2018 03:00:00,05/01/2018 08:00:00,TMP109_22593,FG,22593,BINDING,-162.0237,LN TUPLOTP4 - TUPELO2,LN SEMINOLE - PITTSB9 345 CSWS
05/01/2018 03:00:00,05/01/2018 08:00:00,TMP131_22673,FG,22673,BINDING,-201.0829,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/01/2018 03:00:00,05/01/2018 08:00:00,TMP204_21785,FG,21785,BINDING,-43.6069,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/01/2018 03:00:00,05/01/2018 08:00:00,VINHAYPOSKNO,FG,5562,BINDING,-84.3931,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/01/2018 03:00:00,05/01/2018 08:00:00,40621_LN@CIRV<CON3460>,MA,,BINDING,19.9976,LN CIRV - KIHI,LN SIBLEY - KETCHEM 345 MPS
05/01/2018 03:00:00,05/01/2018 08:00:00,CAPROCK,MA,,BINDING,26.6235,XFMR CAPROCK - CAPROCK,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,CAYLEWISDO16_11_LN@CAYLER<CON2796>,MA,,BINDING,-35.5123,LN CAYLER - WISDOMCB,LN DICY -  LAKEFLD 161 ALTW
05/01/2018 03:00:00,05/01/2018 08:00:00,CAYLEWISDO16_11_LN@CAYLER<HAXF>,MA,,BINDING,-31.1013,LN CAYLER - WISDOMCB,LN RAUN - HLNDWIND 345 MEC
05/01/2018 03:00:00,05/01/2018 08:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-46.1196,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/01/2018 03:00:00,05/01/2018 08:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3466>,MA,,BINDING,-97.3706,LN MILANTP - CLEARWT4,LN WICH - THISTLE7 345 SECI
05/01/2018 03:00:00,05/01/2018 08:00:00,CRNGIHOBAR13_1A_LN@CRNGIE_S<CON1916>,MA,,BINDING,13.1998,LN CRNGIE_S - HOBART_J,LN CHISHOLM - GRACMONT 345 CSWS
05/01/2018 03:00:00,05/01/2018 08:00:00,MOORE_CO,MA,,BINDING,7.4088,XFMR MOORE_CO - MOORE_CO,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,PALO,MA,,BINDING,20.0014,XFMR PALO_DUR - PALO_DUR,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,SPINSPURXF1,MA,,BINDING,-4.5943,XFMR SPINSPUR - SPINSPUR,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-1.4351,LN DRFTSND4 - SANTAFE4,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,MARTIN_MART_MAJE_A_LN,MCE,,BINDING,1.0015,LN MAJESTIC - MARTIN,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-18.2917,LN SLCKHILS - WASHIT1,BASE
05/01/2018 03:00:00,05/01/2018 08:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,13.0517,LN TEXAS_CO - ,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,MRTPANHUTMRT,FG,5590,BINDING,-13.8691,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/01/2018 04:00:00,05/01/2018 09:00:00,NEORIVNEOBLC,FG,5375,BINDING,-71.6800,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/01/2018 04:00:00,05/01/2018 09:00:00,TAHH59MUSFTS,FG,5223,BINDING,-260.4109,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/01/2018 04:00:00,05/01/2018 09:00:00,TEMP13_21818,FG,21818,BINDING,-9.7017,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/01/2018 04:00:00,05/01/2018 09:00:00,TEMP61_22964,FG,22964,BINDING,-56.7596,LN WR_SMKHL - SUMM,LN CLARKCO-THISTLE7 A 345 SECI
05/01/2018 04:00:00,05/01/2018 09:00:00,TEMP96_22409,FG,22409,BINDING,-8.2572,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/01/2018 04:00:00,05/01/2018 09:00:00,TMP103_22587,FG,22587,BINDING,-101.8287,LN KILDR - WHEGL,LN HUNTERS7 - WDRNG1 345 OKGE
05/01/2018 04:00:00,05/01/2018 09:00:00,TMP109_22593,FG,22593,BINDING,-188.1339,LN TUPLOTP4 - TUPELO2,LN SEMINOLE - PITTSB9 345 CSWS
05/01/2018 04:00:00,05/01/2018 09:00:00,TMP131_22673,FG,22673,BINDING,-188.3029,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/01/2018 04:00:00,05/01/2018 09:00:00,TMP204_21785,FG,21785,BINDING,-50.3095,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/01/2018 04:00:00,05/01/2018 09:00:00,VINHAYPOSKNO,FG,5562,BINDING,-82.3104,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/01/2018 04:00:00,05/01/2018 09:00:00,CAPROCK,MA,,BINDING,26.6307,XFMR CAPROCK - CAPROCK,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,CAYLEWISDO16_11_LN@CAYLER<CON2796>,MA,,BINDING,-33.1694,LN CAYLER - WISDOMCB,LN DICY -  LAKEFLD 161 ALTW
05/01/2018 04:00:00,05/01/2018 09:00:00,CAYLEWISDO16_11_LN@CAYLER<HAXF>,MA,,BINDING,-38.8585,LN CAYLER - WISDOMCB,LN RAUN - HLNDWIND 345 MEC
05/01/2018 04:00:00,05/01/2018 09:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-45.5515,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/01/2018 04:00:00,05/01/2018 09:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3466>,MA,,BINDING,-95.5746,LN MILANTP - CLEARWT4,LN WICH - THISTLE7 345 SECI
05/01/2018 04:00:00,05/01/2018 09:00:00,CRNGIHOBAR13_1A_LN@CRNGIE_S<CON1916>,MA,,BINDING,10.9563,LN CRNGIE_S - HOBART_J,LN CHISHOLM - GRACMONT 345 CSWS
05/01/2018 04:00:00,05/01/2018 09:00:00,MOORE_CO,MA,,BINDING,6.0572,XFMR MOORE_CO - MOORE_CO,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,PALO,MA,,BINDING,25.2634,XFMR PALO_DUR - PALO_DUR,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,SPINSPURXF1,MA,,BINDING,-3.5236,XFMR SPINSPUR - SPINSPUR,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-1.4849,LN DRFTSND4 - SANTAFE4,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,MARTIN_MART_MAJE_A_LN,MCE,,BINDING,1.0014,LN MAJESTIC - MARTIN,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-19.0711,LN SLCKHILS - WASHIT1,BASE
05/01/2018 04:00:00,05/01/2018 09:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,13.1975,LN TEXAS_CO - ,BASE
05/01/2018 05:00:00,05/01/2018 10:00:00,MRTPANHUTMRT,FG,5590,BINDING,-7.8326,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/01/2018 05:00:00,05/01/2018 10:00:00,NEORIVNEOBLC,FG,5375,BINDING,-68.3734,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/01/2018 05:00:00,05/01/2018 10:00:00,TAHH59MUSFTS,FG,5223,BINDING,-411.8157,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/01/2018 05:00:00,05/01/2018 10:00:00,TEMP13_21818,FG,21818,BINDING,-9.2605,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/01/2018 05:00:00,05/01/2018 10:00:00,TEMP61_22964,FG,22964,BINDING,-61.2826,LN WR_SMKHL - SUMM,LN CLARKCO-THISTLE7 A 345 SECI
05/01/2018 05:00:00,05/01/2018 10:00:00,TEMP89_22229,FG,22229,BINDING,-27.5764,LN GRACMONT - ANADARKO,LN WASHIT1 - SW_STA 138 CSWS
05/01/2018 05:00:00,05/01/2018 10:00:00,TMP103_22587,FG,22587,BINDING,-54.3755,LN KILDR - WHEGL,LN HUNTERS7 - WDRNG1 345 OKGE
05/01/2018 05:00:00,05/01/2018 10:00:00,TMP131_22673,FG,22673,BINDING,-186.4351,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/01/2018 05:00:00,05/01/2018 10:00:00,TMP204_21785,FG,21785,BINDING,-58.7120,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/01/2018 05:00:00,05/01/2018 10:00:00,VINHAYPOSKNO,FG,5562,BINDING,-62.7772,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/01/2018 05:00:00,05/01/2018 10:00:00,CAYLEWISDO16_11_LN@CAYLER<CON2796>,MA,,BINDING,-43.5171,LN CAYLER - WISDOMCB,LN DICY -  LAKEFLD 161 ALTW
05/01/2018 05:00:00,05/01/2018 10:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-33.1153,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/01/2018 05:00:00,05/01/2018 10:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3466>,MA,,BINDING,-125.2453,LN MILANTP - CLEARWT4,LN WICH - THISTLE7 345 SECI
05/01/2018 05:00:00,05/01/2018 10:00:00,MLFRDTCB,MA,,BINDING,2.8729,LN MILFORDT - MLFRDTCB,BASE
05/01/2018 05:00:00,05/01/2018 10:00:00,PALO,MA,,BINDING,-7.1144,XFMR PALO_DUR - PALO_DUR,BASE
05/01/2018 05:00:00,05/01/2018 10:00:00,SPINSPURXF1,MA,,BINDING,-2.6863,XFMR SPINSPUR - SPINSPUR,BASE
05/01/2018 05:00:00,05/01/2018 10:00:00,WISDOSPENC16_11_LN@WISDOMCB<CON4925>,MA,,BINDING,-15.6320,LN WISDOMCB - SPENCER,LN CLIPPER - LIL_SIX 161 MEC
05/01/2018 05:00:00,05/01/2018 10:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-9.2284,LN DRFTSND4 - SANTAFE4,BASE
05/01/2018 05:00:00,05/01/2018 10:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-1.2916,LN SLCKHILS - WASHIT1,BASE
05/01/2018 05:00:00,05/01/2018 10:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,12.1686,LN TEXAS_CO - ,BASE
05/01/2018 06:00:00,05/01/2018 11:00:00,MRTPANHUTMRT,FG,5590,BINDING,-7.7319,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/01/2018 06:00:00,05/01/2018 11:00:00,NEORIVNEOBLC,FG,5375,BINDING,-40.6604,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/01/2018 06:00:00,05/01/2018 11:00:00,TAHH59MUSFTS,FG,5223,BINDING,-294.2630,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/01/2018 06:00:00,05/01/2018 11:00:00,TEMP05_23732,FG,23732,BINDING,-5.2565,LN WICH - BENT,LN HUNTERS7 - WDRNG1 345 OKGE
05/01/2018 06:00:00,05/01/2018 11:00:00,TEMP13_21818,FG,21818,BINDING,-17.6846,LN PANTEX_S - HIGHL_TP,LN MARTIN - HUTCH 115 SPS
05/01/2018 06:00:00,05/01/2018 11:00:00,TEMP61_22964,FG,22964,BINDING,-82.2316,LN WR_SMKHL - SUMM,LN CLARKCO-THISTLE7 A 345 SECI
05/01/2018 06:00:00,05/01/2018 11:00:00,TEMP89_22229,FG,22229,BINDING,-10.5704,LN GRACMONT - ANADARKO,LN WASHIT1 - SW_STA 138 CSWS
05/01/2018 06:00:00,05/01/2018 11:00:00,TEMP96_22409,FG,22409,BINDING,-11.6038,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/01/2018 06:00:00,05/01/2018 11:00:00,TMP103_22587,FG,22587,BINDING,-70.7269,LN KILDR - WHEGL,LN HUNTERS7 - WDRNG1 345 OKGE
05/01/2018 06:00:00,05/01/2018 11:00:00,TMP109_22593,FG,22593,BINDING,-7.0967,LN TUPLOTP4 - TUPELO2,LN SEMINOLE - PITTSB9 345 CSWS
05/01/2018 06:00:00,05/01/2018 11:00:00,TMP131_22673,FG,22673,BINDING,-56.4447,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/01/2018 06:00:00,05/01/2018 11:00:00,TMP204_21785,FG,21785,BINDING,-64.2699,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/01/2018 06:00:00,05/01/2018 11:00:00,VINHAYPOSKNO,FG,5562,BINDING,-103.8604,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/01/2018 06:00:00,05/01/2018 11:00:00,CAYLEWISDO16_11_LN@CAYLER<CON2796>,MA,,BINDING,-33.6563,LN CAYLER - WISDOMCB,LN DICY -  LAKEFLD 161 ALTW
05/01/2018 06:00:00,05/01/2018 11:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3462>,MA,,BINDING,-47.2616,LN MILANTP - CLEARWT4,LN THISTLE7 - FLAT_RDG 138 SECI
05/01/2018 06:00:00,05/01/2018 11:00:00,CLEARW_MILAN_1A_LN@MILANTP<CON3466>,MA,,BINDING,-125.8629,LN MILANTP - CLEARWT4,LN WICH - THISTLE7 345 SECI
05/01/2018 06:00:00,05/01/2018 11:00:00,MLFRDTCB,MA,,BINDING,6.5126,LN MILFORDT - MLFRDTCB,BASE
05/01/2018 06:00:00,05/01/2018 11:00:00,WISDOSPENC16_11_LN@WISDOMCB<CON4925>,MA,,BINDING,-14.3023,LN WISDOMCB - SPENCER,LN CLIPPER - LIL_SIX 161 MEC
05/01/2018 06:00:00,05/01/2018 11:00:00,DRFTSND4_DRIFTSAND_LINE_A_LN,MCE,,BINDING,-10.5780,LN DRFTSND4 - SANTAFE4,BASE
05/01/2018 06:00:00,05/01/2018 11:00:00,SLCKHILS_WASHIT_SLCK_A_LN,MCE,,BINDING,-9.6047,LN SLCKHILS - WASHIT1,BASE
05/01/2018 06:00:00,05/01/2018 11:00:00,TEXAS_CO_TXPS_TXCO_PHSHFT_PS,MCE,,BINDING,18.7966,LN TEXAS_CO - ,BASE
05/01/2018 07:00:00,05/01/2018 12:00:00,MRTPANHUTMRT,FG,5590,BINDING,-24.3989,LN MARTIN - PANTEX_N,LN MARTIN - HUTCH 115 SPS
05/01/2018 07:00:00,05/01/2018 12:00:00,NEORIVNEOBLC,FG,5375,BINDING,-30.0720,LN NSES - RAM452,LN BLACKBRY - N345 345 WR
05/01/2018 07:00:00,05/01/2018 12:00:00,TAHH59MUSFTS,FG,5223,BINDING,-289.4356,LN TAHLQH5 - HWY59,LN MUSKOGEE - FTSMTH 345 OKGE
05/01/2018 07:00:00,05/01/2018 12:00:00,TEMP61_22964,FG,22964,BINDING,-89.9202,LN WR_SMKHL - SUMM,LN CLARKCO-THISTLE7 A 345 SECI
05/01/2018 07:00:00,05/01/2018 12:00:00,TEMP96_22409,FG,22409,BINDING,-8.9422,LN HUGOPP4 - VALLIANT,LN HUGOPP4 - VALLIANT 345 CSWS
05/01/2018 07:00:00,05/01/2018 12:00:00,TMP131_22673,FG,22673,BINDING,-26.5939,LN LYN_REC1 - TERRY_CO,LN AMOCO_SW - SUNDOWN2 230 SPS
05/01/2018 07:00:00,05/01/2018 12:00:00,TMP204_21785,FG,21785,BINDING,-49.1263,LN MARSHAL3 - SMIT,LN STEELCTY - HARBINE 115 NPPD
05/01/2018 07:00:00,05/01/2018 12:00:00,VINHAYPOSKNO,FG,5562,BINDING,-73.6967,LN VINETAP3 - NHAYS,LN POSTROCK - KNOLL1 230 WR
05/01/2018 07:00:00,05/01/2018 12:00:00,CAYLEWISDO16_11_LN@CAYLER<CON2796>,MA,,BINDING,-26.9666,LN CAYLER - WISDOMCB,LN DICY -  LAKEFLD 161 ALTW
